order_id,user_name,content
1260,柳zhao阳,"很棒//@博肖爱心联盟:#与博肖同行,为公益助力#感谢认证！白衣秉丹心，为国为民；群黎聚善意，同德并力。望绵薄之力能为一线工作者保驾护航，我们坚信战”疫”必胜！"
1261,高大姐是天才,#微博卡片背景#众志成城，共克时艰，共同战疫！我正在使用“中国加油”头像挂件，你也快带上一起为中国加油吧！O卡片背景：中国加油?
1262,飞程无绕,坚毅的眼神应该是这位副主任@靜靜de_生活
1263,倾爱Mary,【好消息！全国累计治愈人数已破万~】每天加入#战疫打卡行动#，表达战疫态度，为祖国加油！我已打卡8天，我承诺：有疑似症，及时隔离及时就医。活动期间，新浪每天向疫区捐助1辆负压救护车。有你我的坚持，武汉不孤单！加入打卡—>O#战疫打卡行动#?让每个小坚持都有大意义，期待更多好消息！?
1264,总算注上了,河北省援鄂抗疫医疗队第一批队员出征O网页链接?
1265,格外喜欢小中分呀,普通百姓真的太善良了
1266,锦泽芊一媒体集团,河南省第二批援鄂医疗队抵达武汉为疫情中的逆行者点赞????????O绿洲L锦泽芊一媒体集团的微博视频?
1267,人间-杂谈,//@君王也:#武汉加油#这是南京一个五岁小男孩拿着自己的作品给武汉加油！慢慢看他最后的动作，小拳头握得紧紧的，好有力度！#群防群控全民战疫#加油武汉！@长江日报
1268,美好小姐的惬意时光,不能被打倒，一心只为过法考，工作上的事情都是浮云。不要给小人以关注，专注提升自己。佛系上班就好。?
1269,辽宁日报,【援鄂日记：“身在武汉的我们，有无比的信心！”】“深夜，又是一天的战斗结束啦。站在医院大门外，我戴着口罩能感受到微风吹过面颊。看着冷冷的月光，我突然想起了我家小帅哥了，还记得走那天，他那不舍的小眼神，柔弱中带着勇敢。还有，老李那句，“不求你功名荣誉，只求你平安归来！”还是挺贴心的?展开全文c
1270,Forabee芙拉蜜,养生#Forabee芙拉蜜#?小蜜碎碎念系列现代人上班坐一天回家葛优瘫熬夜晚睡吃外卖……当看到自己的体检报告时梁静茹的勇气都不够其实想要改善生活方式，拥有健康生活很简单，就从睡前一杯养胃的龙眼花原蜜开始吧??#健康养生#?
1271,用户7360396929,苏州援鄂医疗队日记：奔赴一线，我们接管三个病区O苏州援鄂医疗队日记：奔赴一线，我们接管三个病区?
1272,半世流年劫,苏州援鄂医疗队日记：奔赴一线，我们接管三个病区O苏州援鄂医疗队日记：奔赴一线，我们接管三个病区?
1273,江西新闻广播,【今晚江西九江第二批援鄂医疗队出征】江西新闻广播讯（通讯员施明亮、陈勇）2月6日晚上八点钟，九江市第二批援鄂医疗队正式出征。此次医疗队共有13人，包括4名医生，9名护理人员，分别来自九江市生命活水医疗集团、九江学院附属医院、九江市中医院等九家医院，涵盖呼吸内科、感染科、重症科等专业，?展开全文c
1274,黑暗边缘又名小黑,今天早上突然醒来，看到天都亮了，吓死了，公交来不及，打车去上班。昨晚确认了两遍声音是最大的，可早上根本没听到，好像也没做梦啊，怎么会听不到，后来才反应过来闹钟星期六不响，声音再大也不响?
1275,它和她的猫,会计每周休一天，但是她怕耽误工作，所以把休息时间切割成了两个半天，这样每天都会来上班且完全不影响工作进度。年底了工作量加大，所以今天下午两点请假回了家，把单子也带回家审核，平时也常常晚上九点十点还能收到她的工作信息提醒。比你优秀的人还在努力奋斗，满满正能量，和这样的员工共事感觉真?展开全文c
1276,黄冈生活,#封城日记#【新工种！医疗垃圾处置工出发援鄂，临行前妻子泪崩】2月6日，黑龙江七台河，3名医疗垃圾处置工人支援湖北黄冈。周景忠和许丽旭夫妻二人同在医疗垃圾处置中心工作，丈夫周景忠决定去黄冈增援，妻子得知后决定一同前往增援，她说有丈夫在就不害怕。#黄冈爆料#L一手video的秒拍视频??展开全文c
1277,微微一笑很少城,许馨文迟来的@许馨文就是许馨文上班图?
1278,HJ是睁眼玩家,不管是什么感情，等待总是让人疲倦/虽然听到了约定的听见下雨的声音...不过也唱得太低了，唱白蛇缘起不好吗！/明天又要上班了，不开心！?
1279,专职撸猫快乐种田,上一次蝶花小姐姐跟我说别熬夜早点睡之后一星期她没上线了今天侠侣跟我说你明天要上班早点睡她不会也玩几天就不见了叭?
1280,沒有主語,我和妈妈说让她早上出门上班前，无论我有没有醒都给我一个拥抱，这样我就每天都有拥抱啦！???
1281,尔东宛,哎呀，真的好想分享这个我趴在茶几上画了五个多小时的东西啊……尽管我的绘画早八百年就还给了美术老师，但是不知道为啥，画这个就是很开心啊～一定是我压力太大了不能亲临现场真的很遗憾了，祝福她啊啊啊！下周就要上班了，终于不再做一只会吃喝拉撒睡的猪??了…?
1282,L夏槿,今天上班了?
1283,湖南经视,#湖南卫视元宵一家亲#【株洲第一批援鄂医疗队护理组长深情表白老公】#全民抗疫大接力##湖南防控新型肺炎#L株洲第一批援鄂医疗队护理组长深情表白老公?
1284,小豆籽儿11,放假比上班还要忙的我晚安?
1285,伍小碧碧,广州租房求租二号线一带本人在江南西上班预算一千内?
1286,陕西消费网,我们在西安?等你们团圆——东航为陕西第五支援鄂医疗队保驾护航2020年2月8日17时30分，东航MU2000援鄂包机搭载着由西安交通大学第二附属医院的130名医护人员组成的陕西省援鄂第五支医疗队顺利起飞。这是东航第23架包机。同时搭载的还有165件/2233公斤随行行李和254件/2912公斤医疗物资。据悉，这是交?展开全文c
1287,可我还是不知道起个什么名字,今晚两点要上班，而我现在还没睡?
1288,杭杭滴微笑,好奶
1289,白菜券小霏,#超赞年货节#塞上漠北买1发4共500g枸杞茶原价128元，券后价【78元】【年终特惠买1发4共500g】产自青海的野生黑枸杞，粒大饱满味道甘甜，是公认的花青素！主要的功效是抗衰老，坚持喝能抗氧美白，保护视力！非常适合上班族人士！！！【50元券】微博专享限时领券?
1290,信期归,一定要平安！！！//@河南博物院志愿者团队:万望平安！
1291,暖甜绿倾,重庆兼职寒假工保安项目优势：年前可以预支，一天就是到处耍，凑人头工作日期：即日起（至少一个月）工作要求：男性，身高170+，身体较壮，自备黑色皮鞋，至少做1个月（要求过年不回家）可以适当休息上班时间：8:00-20:00，长白班，长夜班薪资待遇：3000/月，包住，春节三天工资20?展开全文c
1292,小疯_时光机,这么多人，前面拼命的时候，希望后勤可以跟上，都是普通人
1293,我的愿望呢,喜欢最近的状态，也喜欢快要过年放假的这种期盼，反倒不喜欢过年，因为过年了就意味着没几天就开始没完没了的上班。?
1294,投行事儿哥,【硬核】由于医疗队来自全国各地，与当地人难免存在一定的沟通困难，山东大学齐鲁医院援鄂医疗队树百年齐鲁之风范，进驻武汉48小时内便组织策划编写出了《国家援鄂医疗队武汉方言实用手册》和《国家援鄂医疗队武汉方言音频材料》，以解全国医疗队与当地人员语言沟通之难题。?
1295,咖啡猫coffeer,为了给弟弟筹15万的彩礼钱，我和一个有钱的客户发生了关系。彩礼钱筹足了，被丈夫知道了，现在要和我离婚，让我净身出户。我今年35岁，有个弟弟33了。在农村33岁还没有娶上老婆真的是一件让父母着急的事。之前谈了两个，都是因为彩礼钱筹不够就分手了。弟弟没有大本事，每个月工资只够自己花。根本没?展开全文c
1296,曾国藩的曾Zeng,为湖南援鄂的白衣医者们打call
1297,摩德天,河南援鄂90后女护士笑着说她理完发哭的那一瞬间，泪奔了>>O网页链接河南援鄂90后女护士笑着说她理完发哭的那一瞬间，泪奔了?
1298,王嘉宇紫微风水一点通,【平步青云－科入夫官线】生年科有声名之意，当事业宫有生年科时，事业平稳，重视自己在外名声，宜当上班族。你在公司内部小有名气，事业事业顺利，表现出高EQ，在职场上有贵人，很受人友善情谊，也很被瞧得顺眼。你与配偶感情不错，善于互相说道理。科既要出名，因此要多看书，增广见闻，才能名符其?展开全文c
1299,A牌钢丝球,“这次比较难。”
1300,派哒小星星,交了两份论文洗了两盆衣服收拾行李准备滚啦爸爸给我煮鱼头汤、炖白菜啦特意请假不上班等我回家，半年啦要回家啦?
1301,银河系21,一线的钟鸣医生
1302,霹雳无敌闪电汪,//@营养师顾中一:这个采访做的很好~
1303,虎仔87,#直击武汉：启用危重病房新病区##援鄂日记##温暖医瞬间##医护后盾#【你的眼泪，我的“铠甲”】??今天是我来武汉支援的第二个大夜，一位病床上的妈妈却婆娑了我的眼睛。02uJwmT13。点交接班的时候，这位妈妈就深深地吸引了我，在其他床铺的患者都?展开全文c
1304,史派壳,//@姚晨:真实自有万钧之力。//@五七:这次医生群体不仅获得了最高的敬意，也给有一分道理说一分话的平凡人生树立了标准//@三木vz://@兰小欢://@布罗迪报告:真的很真实，建议大家看一下。//@Gnosis_z:特别平实，特别动人。
1305,六合青年,【谢谢你们！这是#不来武汉一辈子不会剪的发型#】“WH头”“雷克萨斯头”“板刷头”…为防止交叉感染，上海瑞金医院援鄂医疗队员刚到武汉就理出了一个又一个颇具创意的发型。他们笑称，不来武汉或许这辈子不会这么剪。你们的发型，是抗疫一线特别的英雄勋章！谢谢，请一定平安！L中国之声的微博视频?
1306,不来一盒蛋黄酥吗,太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了太帅了//@Fantasticbaby丨范丞丞:再上班查看图片
1307,308兵团在线,//@淡然若荷:【谢谢你们！这是#不来武汉一辈子不会剪的发型#】“WH头”“雷克萨斯头”“板刷头”…为防止交叉感染，上海瑞金医院援鄂医疗队员刚到武汉就理出了一个又一个颇具创意的发型。他们笑称，不来武汉或许这辈子不会这么剪。你们的发型，是抗疫一线特别的英雄勋章！谢谢，请一定平安！
1308,作家崔一手,#黑龙江首发援鄂3000吨大米专列#黑龙江疫情也不容乐观，确诊患者多死亡人数更是在湖北省外排第二，但就是这样的情况下，缺钱，GDP远远落在后面的黑龙江，捐款都论亿为单位。缺人，疫情不算太乐观的黑龙江，把最优秀的医生，先送到湖北同胞的身边。现在我们又把最好的大米给你们送来了！?
1309,爱在母亲河畔,#兰州爆料##兰州万众一心全民战疫#【甘肃省第三批援鄂医疗队出发】2月15日，甘肃省第三批援助湖北医疗队在兰州集结，来自全省12个市州、48家各级医疗机构的102名护理专业人员于当晚21时乘飞机前往武汉。by兰州日报社全媒体记者田小东????
1310,佯turbo,疫情发生以来，每一天都让人提心吊胆。钟南山院士毅然前往武汉，一批又一批的援鄂人员，一线防疫工作人员始终坚持在岗位上，全国各地，从城市到农村，每一个公民都积极配合防控工作，牢记不出门，不聚集，戴口罩，勤洗手等等预防知识。全国人民齐心协力，众志成城，一定能打赢此次疫情防控战！武汉加油?展开全文c
1311,加技能不包括,您好，我是京东快递旗下一名普通快递员的家属，我的爱人在黑龙江省牡丹江市西安区的站点（宁北路道南）做快递员，我知道快递员的辛苦，挣的都是力气钱，对于这个行业我也可以理解其中的辛酸。现在是2020.1.11日凌晨0.00分，我的爱人还在站点上班，并且没有加班费，最近一个月，我的爱人每天天不亮出发?展开全文c
1312,郑钱多-TianZ,明天上班不迟到????微博视频?
1313,犬研所鱼局长,最是人生不适意，泪眼相逢未得时。//@妃酱也琐思人影梦偏长://@墨未着://@謝霊運://@SAUCE沙司://@都督四临横海镇:
1314,陳小虎_eve,
1315,王之蔑视脑残片,//@王小山:谢谢300记者传递正能量，很感动，有了300记者，越来越多正能量都被记录下来了。
1316,厦门同城会,#防抗新型冠状病毒肺炎#【口罩、护目镜、防护服支援福建援鄂医护！】
1317,Lcc66976,《援鄂医护打气，病房外唱《我和我的祖国》》此视频已有858次播放，快来一起看看！O网页链接?
1318,皮蛋瘦肉粥之神,再卡就杀了你—加了两天班明天还要上班的我对电脑说。?
1319,渭南身边事,【最美的人最美的歌！山西医疗队驰援途中与机组人员齐唱《我和我的祖国》】2月16日，山西第9批援鄂医疗队110名队员在驰援途中与机组人员齐声高唱《我和我的祖国》。由于出发紧急，队员们在机场注射提高免疫力的针剂。目前，山西已派出11支医疗队、共千余名医护人员驰援湖北。（记者孙瑞生周慧颖视频?展开全文c
1320,胖达PONDER,好酷！
1321,郑舒月月月Smile,从今天开始，我就进入为期一周的寒假上班模式晚安?
1322,咸宝宝全世界最可爱,//@撒娇啵啵最好命:好惨哦，想到之前exo的后续跟澳门场取消，exo的粉丝第一时间就责怪边伯贤加入超级满，完了之后各种内涵他，甚至有些人对他人身攻击，现在知道真正取消的原因是什么了吧？tmd边伯贤只不过是从一颗赚钱工具树上被移植到另一颗树而已，平时兢兢业业上班还不忘提高业务能力，exo粉丝以后
1323,齐鲁交通出行服务官微,截至01月02日08时10分，齐鲁交通发展集团所辖路段：G2001济南绕城高速公路郭店收费站双向出口因车流量大造成匝道压滞，请过往车辆减速慢行或择路绕行。G2001济南绕城高速公路济南东收费站双向出口因车流量大造成匝道压滞，请过往车辆减速慢行或择路绕行。G2001济南绕城高速公路济南南、?展开全文c
1324,庄儿里那点事,【注意??石家庄市南绕城高速公路路况信息通告！】#石家庄爆料#南绕城高速因沿线电力改迁和大雪影响，目前道路全部封闭，通行时间另行通知。（石家庄广播新闻）#石家庄身边事#?
1325,邯郸高速,2020年01月09日20时52分青兰高速：因雾，青兰高速馆陶站、吕营站、肥乡站、邯郸东站、邯郸西站、史村站、淑村站、和村磁山站、龙虎站、涉县东站、林峰站入口暂时封闭。因交通管制，青兰高速黄粱梦站入口禁止七座以上客车及货车通行。因养护施工，青兰高速青岛方向鼓山隧道内K663+180至K666+930处占?展开全文c
1326,海的女儿和疯子,有一哥们在银行上班，刚工作，柜员。某日，打电话诉苦，曰：马勒戈壁的，今碰到一老太太，非要投诉我，说我长的丑，害的她把密码忘了........?
1327,天津高速公路,#天津高速路况#2020-1-922:07，因北京市境内检查站压车，S40京津塘高速杨村收费站、下朱庄收费站、宜兴埠收费站（北京方向）、金钟路收费站、机场站收费站、空港收费站、塘沽西分站收费站、塘沽收费站入口封闭。@天津高速公路路况直播第一家！与您准时相约#路况直播室#！每天中午11点，登录微?展开全文c
1328,关于我和我的t先生,//@然后下面就没了:累//@文科班校花酱:虽然很累但是要背诵//@不知名网友Zoe:靠//@喜脉洗脉://@八鹅吃瓜酱:比上班累＋1//@马尾辫:比上班还累呢
1329,homesickness_GEM,//@旧巷南向:《我在故宫修文物》里的工作人员都是骑着自行车上班的，就是为了避免压坏故宫
1330,我就一直是个小朋友啊,1.17pic1上班pic2员工餐~今天脚废了...???
1331,山西高速交警太谷大队,#路况信息#【山西太长高速】20点35分因有雾，太原南入口封闭，榆次、太谷东、榆社北收费站去往太原方向入口封闭。@山西高速交警六支队?
1332,Fxx潇潇,一年多没见儿子，回到家晚上和儿子交流，竟不相信这是出自一个4岁半孩童的心里话！：“妈妈，你和爸爸妈妈还有奶奶去上班，我一人在家的时候很无聊！！！画画我会头疼；我想去外婆家和弟弟哥哥玩，可是奶奶不让，总说外婆忙，所以我只有玩手机游戏，这样我就不无聊了！妈妈，我想有个弟弟或妹妹，弟弟?展开全文c
1333,江西交通,#路况发布#因车流量大，G60沪昆高速梨温段上饶西入口封闭。~w@江西交通广播?
1334,黑龙江高速交警,黑龙江高速路况1月15日17:00分路况信息：1.大齐高速k623+968至k771+330公里处，养护刺铁线钢板网、隔离带施工，临时占用双向应急车道和双向超车道，已设置警示标志，请注意避让。施工时间为2019年12月31日至2020年1月15日，现延期至2020年1月24日。2.嘉临公路哈尔滨至五常方向K775+000养护施?展开全文c
1335,淡由_heart,??01.19??今日bb1???68.55（这是早上）??早上吃了一堆零食上班之前吃了饭包晚上吃了麻辣烫????运动?步数1w???上班之前寻思吃饱饱的，晚上就不用吃，结果晚饭打卡的时候居然是和店长和副店长一起打卡，俩人问我要不要和他们一起吃？我能说不吗？于是，一起吃的麻辣烫，还?展开全文c
1336,Ms菲林·生活日记,深夜11点52分，本来想发完最后一波爆款赶紧睡觉，打开朋友圈，看到一大片的姐妹依然在线分享，这里面有十一点就睡觉又闹钟起床发圈的，还有很多明早六点就要起来上班的。也总有人问我你一个女人干嘛那么拼，你这样身体会不好的，我当然知道熬夜不好，也想有人依靠，我爸爸也总说我，女的太要强就不容易?展开全文c
1337,香蕉布来来,每一次的经历，都让我们有不同的体验，这是我们第一次一起上班。十天了吧。途中也很多劳累，各自心烦，希望一切都能好好的我们，爱你猪猪，今年过年都不回家了，其实赚钱也是很大原因，就让我自恋的认为还有一丢丢我的影响~加油哦，我们都要好好的，2020健康平安~快乐?
1338,_Juuyanni,//@Girasol_何昶希资源博:何昶希#何昶希2020笑口昶开#｜20200120｜∞彩排上班/饭拍∞@UNINE_何昶Chang希
1339,长沙铁路运输法院,"#湖北高速开始封闭#【恶意逃离武汉致疫情传播,可能构成犯罪？】#离汉通道关闭后4项应急措施##肺炎疫情下的春运#"
1340,历历在目913,这一年的工作终于在今天结束了，繁忙的一天，累！为别人做嫁衣，年后不用着急回来上班的亲们会不会感谢我？?
1341,杺虞,怕到不敢去上班请假害年轻人是真的惜命?
1342,脑洞请向我开炮,【杨洋】肖奈x叶修-修修被坑到大神公司上班啦！（假如若白穿成肖奈4/4）B站:O网页链接前文提到，肖奈得到了若白的记忆，在网上联系上修修，告诉修修他就是若白本回，大结局！大神到网咖找修修，暗示了一下穿越这事（这个世界的肖奈找到了叶修，另一个世界的肖奈可能还是孤家寡人?展开全文c
1343,五岁半_x,今天早早起床上班路上买了杯豆浆喝，赶着做开年宴的图，忙到七点，去弄好租房，到家了才想起来，哦，今天生日，默默的发了朋友圈，?·??·????????????????????????·??·??洗好澡躺在被窝里，一一回复留言，岁月静好，平安喜乐，有你们真好……晚安???
1344,一只陌上的菌菇凉,我们这边据说高速也单向封闭开始查车了，街上空荡荡的。从来没见过家庭话题那么一致过，我奶奶和从来都神神叨叨的伯伯都一起讨论冠状病毒决定宅家里。。我所主任的妻子也请战去鄂了，广西各个医院都开始调人，真的是战役啊。?
1345,孤独到老品,#在押嫌疑人生病该不该及时送医#早晨去公司上班，公交车上一美女坐我旁边睡着了，竟然还打起了呼噜，声音还不小，车上人多把目光聚集了过来，我觉得挺难为情的，就用胳膊轻轻的推了她两下，只见她喃喃的说：不要了老公，好累，明天吧，明天好吧！?
1346,秦皇岛新闻,防病毒关键期，这些坑千万不能入！随着新型冠状病毒感染肺炎的相关消息广泛传播，随之而来的还有大量“假消息”、“假新闻”。就近日在网络上较为广泛流传的一些谣言，环环整理了相应的辟谣消息，以下为详细内容。谣言钟南山院士建议：全中国人民在家隔离两周辟谣：关于“钟南山院士建议全中?展开全文c
1347,泰安总督,#抗击新型肺炎泰安在行动#根据山东省人民政府关于启动重大突发公共卫生事件Ⅰ级响应的决定，为有效遏制新型冠状病毒感染的肺炎疫情扩散和蔓延，切实保障人民群众的身体健康和生命安全，泰安市人民政府决定，自2020年1月26日24时起，就突发公共卫生事件实施Ⅰ级响应实施以下防控措施。一、依法采取强?展开全文c
1348,蚌埠之声,#众志成城安徽抗击肺炎#【安徽境内高速路况】#抗击新型肺炎我们在行动#截止到1月27日20时14分安徽高速路段路况：交通管制（疫情防控）：合徐高速：宿州南出入口封闭。盐洛高速：铁佛、宿州东、淮北南出入口封闭。徐明高速：泗县西出入口封闭。界阜蚌高速:界首入口往河南方向封闭，外省车辆劝返?展开全文c
1349,花心大萝北_T,为什么我妈说她们要求明天开始上班
1350,包吱不带馅儿,刷碗洪工喊别刷让给他留着不然我明儿一上班他自己在家更没事干了嗯就像跟柳局说的今年这个劳动节过的很充实?
1351,橙色飞扬,怀念上班的日子啦，几天不见，有点想念?
1352,小兔子去钓鱼啦,突如其来的感染肺炎，一下子影响着每个人的生活。高速封路，车站封闭，浴室关门，连过年期间最普遍的宴席，都能省则省了。老家的大街上几乎每个人都戴口罩。对于整个国家而言，影响就更大了。希望这场危机赶紧过去。2淮安·金湖县?
1353,湖北襄阳交警,#平安非你莫鼠#众志成城，共克时艰！檀溪警务平台在隆中高速收费站值守时，接到市一医院医护人员的求助，因疫情工作需要，需到十堰接回两名医护人员回襄阳，但高速因雾封闭。疫情就是命令，防控就是责任。平台民警积极与省高警沟通，特殊时期特殊情况，给予放行！@平安襄阳@湖北交警@平安湖北?
1354,祁县发布,关于新型冠状病毒感染的肺炎疫情期间实施道路交通管制的通告为积极应对新型冠状病毒感染的肺炎疫情，有效阻断新型冠状病毒的肺炎疫情通过道路传播扩散的可能，依据《中华人民共和国传染病防治法》、《中华人民共和国突发事件应对法》、《突发公共卫生事件应急条例》和《中华人民共和国道路交通安全法?展开全文c
1355,Jeng-H,今年能跟最爱的家人们过年真开心???虽然是短短的两天的时间而已。明天开始上班。希望疫情早日度过2南宁?
1356,昆明交警一大队,//@昆明交警:#我在岗位上##我愿为您守护#O1月29日17:00起，暂时封闭石林县有关高速公路进出口，车辆统一从石锁高速鹿阜收费站进出口进出石林。恢复时间另行通知。@918云南交通之声@都市条形码@8099999@fm954汽车广播@昆明发布@云南交通警察@昆明警方发布@春城晚报@都市时报@云南日报@昆
1357,吕梁中院,刚刚！山西太原12个高速公路出入口临时封闭O刚刚！山西太原12个高速公路出入口临时封闭编辑：武文静来源：山西太原交警本文转自山西高院微信公众平台????
1358,萌酱酱Himeya,草//@茶茶酱Mint:瞬间心动//@PHOS-0111:恋与改图人//@只想做一弯安静的红流:一下子挺括了//@雪顶蓝莓特饮：我怎么这么轻易一见钟情//@辉子_LuckyClover:立马好看还行//@UR_URM:原来如此//@HIROYUKI2005想当其原有沙脑残粉:原来如此//@吼吼溅:明天去圆谷上班
1359,樱花残留_十月,#疫情防控不得采取封闭高速公路的措施#?
1360,四川工会法律援助,【四川交通运输厅答记者问：#四川公路不会中断#！】1月31日，四川省新型冠状病毒肺炎疫情防控工作新闻发布会第二场在成都举行。四川省交通运输厅相关负责人在回答记者提问时表示，四川公路不会中断，目前不论高速公路还是国省干道，都没有采取封闭措施。“我们认为，公路关乎民生，涉及千家万户，广大?展开全文c
1361,唐晋,这几天在家坚守。今天下午外出买药买菜。几家药店均无口罩医用酒精等，莲花清瘟胶囊也没货。超市蔬菜很多，价格平稳，除了手工面条和豆芽，想买的都买到了。黄昏去湿地公园散步，人不多，都戴着口罩，相会时匆匆而过。晚上正准备炒菜喝酒，接到电话让上班。晚九时正点到岗。?
1362,江西交通12328,【G45大广高速赣定段】#实时路况#大广高速南康、南康南、龙回、信丰北、信丰、铁石口、全南收费站因当地交警部门在现场防疫检查及对外地车辆进行劝返造成车辆缓慢通行；因当地政府疫情管制需要，龙回收费站入口封闭。?
1363,杨童真,我真的要烦死我爸了前天：在我姥爷家浪到凌晨昨天：开车上高速去铁岭见了朋友今早：不想送我妈上班，给我妈叫了滴滴那么封闭的地方，他知道车里之前坐过什么人啊！！大半夜看电影早上起不来因为自己懒就把全家推到危险的境地，天天说?展开全文c
1364,青白江区大同街道,//@成都青白江:四川：不封闭高速公路、不阻断国省干线公路
1365,自言自语的海,初七，阳光真的是好啊，暖暖的像是春天已然来到。新增55例。昨天暂时关闭了14条高速出口。明天开始暂停公交。开学延期到3月1日后。形势真是太严峻了，各路口各村口都被封闭，去菜场都要带口罩量体温。?
1366,生活报,#新型冠状病毒#【黑龙江省内绥满、哈同、绥北等多条高速站点临时封闭】从2020年2月2日零时起，我省高速公路以下36个收费站临时关闭交通，车辆请从其他收费站绕行。恢复通行时间另行通知。绥满高速公路：哈尔滨市花果山站、小岭站；齐齐哈尔市奈门沁站、长山站；大庆市花园站、鹤鸣湖站封闭。哈同?展开全文c
1367,舒信兰,//@舒信兰://@舒信兰://@舒信兰://@舒信兰://@舒信兰://@舒信兰://@舒信兰://@舒信兰://@舒信兰://@舒信兰://@舒信兰://@舒信兰:受害人舒信兰在靖安县将公安上班吸烟的视频放给七十多岁“的老人看，老人评论:”这是新社会，哪像人民公安，简直就像旧社会的警匪，老百姓怎么活？向哪里申冤！谢谢大家关
1368,云飞扬6505845778,交通运输部：疫情防控不得封闭高速公路不得堆填挖断农村公路(必须立即改正！)O网页链接?
1369,白桃煎茶包,不用被迫营业的感觉真8错//@纯良大叔://@Feiracc:我很开心啊，这日子我喜欢，其实早就不想上班了，还不是因为没钱，有钱我肯定不上班了
1370,迷雾逃离,@_吉光羽_本来想评论，结果被删了现在到处都是半封闭状态，周边市几乎所以的高速的封死了。我们现在和wz结界处互相防着对方，派的都是民兵连的人?
1371,贵州省文化和旅游厅,#贵州身边事#请收藏目前贵州高速公路限制通行的汇总，这些高速进出口已封闭???
1372,明月独倚楼,非常时期不然真没机会坐这么少人的高铁今早高速封闭了，只能走国道，还好路上没车，南延线和东三环也少红绿灯，一路上只一处关卡停车测体温，一个小时顺利到成都东站。?
1373,PerfectMedia完璞传媒,#联防联控西安在行动#【最新！西安高速收费站6处出入口、13处出口封闭】据西安大交通发布：截止今日（2月1日）18:00时，西安高速有6处收费站出入口封闭，13处收费站出口封闭，1处收费站入口封闭：1.绕城高速杏园南出入口、杏园北出入口关闭；雁塔收费站出口、长安西收费站出口、丈八收费站出口封?展开全文c
1374,齐鲁交通出行服务官微,G2京沪高速公路济阳停车区双向封闭。?
1375,太原数字城管,#880高速路况#【因疫情防控需要，太原绕城、吕梁、晋城、临汾封闭的高速】：1、封闭太原市辖区以下高速口：滨河东、罗城、晋祠、马峪（清徐）、松庄、大盂、冶峪、长风西北上、长风西北下、长风西南上、长风西南下、向阳店、西凌井、泥屯。继续开放的：武宿（A、B、C、D、E、F）、长风东、杨家峪?展开全文c
1376,德州高速交警,#山东高速路况#德州天气阴，因河北大雾，青银高速沿线收费站河北方向封闭，其他高速通行正常。德州高速交警提示您：雪天路滑，减速慢行，谨慎驾驶@山东交警@山东交通出行@德州交警@山东高速交警@e高速@德州发布[08]???????
1377,小妖是个偏执狂,即便收到2.3上班的消息，明天也还是得返港，据说是怕过几天关口要封回不去了，烦得一比?
1378,七环视频,【#战疫者#丨#武汉口罩小分队#用渣土车从咸宁运来37万口罩！】近日，湖北武汉。疫情来袭，一支由500余名志愿者组成的“口罩小分队”紧急行动。口罩小分队从咸宁运来37万个口罩，1月25日凌晨，但是因高速路口封闭无法进城，他们协调来渣土车运送37万口罩，再让救护车在高速楼口转运。最终口罩抵达武汉，?展开全文c
1379,_Everglow_,?任主任人真好我的小事给我打了三个电话帮我操心?.快要上班了.一首治愈的歌.一切都会过去，都会好起来Kgrief?
1380,山西共青团,#新型冠状病毒感染肺炎#【公安部交管局：#尽快恢复正常通行#】记者7日从公安部交管局获悉，各地公安机关对出现擅自封闭高速公路出入口、阻断国省干线公路、硬隔离或挖断农村公路的情况，要立即报告党委政府，依法依规处罚，尽快恢复正常通行。　　交通运输部、公安部、国家卫健委7日联合召开电视电话?展开全文c
1381,赵家的小孩Hina-Joon,明天开始上班?
1382,中国共青团杂志,【交通运输部：#严禁擅自封闭高速公路出入口#】交通运输部运输服务司司长徐亚华：严禁擅自封闭高速公路出入口，严禁阻断各省干线公路，严禁硬隔离或者挖断农村公路，严禁阻碍应急运输车辆通行，严禁擅自在高速公路服务区、收费站、省界和各省干线公路设置疫情防控检疫点或者检测站。同时，强化部省联合?展开全文c
1383,用户7377139621,『吉林省封闭的65个高速公路收费站全部开通_手机新浪网』O吉林省封闭的65个高速公路收费站全部开通?
1384,山西经济频道,【交通运输部：#严禁擅自封闭高速公路出入口#】交通运输部运输服务司司长徐亚华：严禁擅自封闭高速公路出入口，严禁阻断各省干线公路，严禁硬隔离或者挖断农村公路，严禁阻碍应急运输车辆通行，严禁擅自在高速公路服务区、收费站、省界和各省干线公路设置疫情防控检疫点或者检测站。同时，强化部省联合?展开全文c
1385,luki_____,能不能考虑一下被关在湖北的外省人员到今天我已经在湖北闭了25天了湖北那憨批领导为什么说不会人传人？要是湖北高速再不解封疫情过去精神病院见吧#湖北高速封闭##湖北高速开始封闭#?
1386,许平南高速公路,#实时路况#许平南高速平顶山站、叶县站、旧县站因实施交通管制，上下道双向封闭。?
1387,因为我是一休哇,没有什么事情可以阻止我去上班，奥利给！！！?
