order_id,user_name,content,,
1152,文艺3号,        新冠疫情新增37例本土病例，“打工人”返乡用KN100口罩才安心！,2021/1/8 12:22,文艺3号
1153,世纪轰炸鸡,        为了卖保健品就能随意曲解钟南山院士的话么？,2021/1/7 16:05,世纪轰炸鸡
1154,打一工4,        新冠来源成无头案了？,2020/9/5 22:23,打一工4
1155,Jackie,        浅论美国国务卿蓬佩奥近期的反华言论！,2020/5/4 18:04,Jackie
1156,机智的小清清,        请问下这个检测结果怎么看阴性阳性的,2020/12/24 15:20,机智的小清清
1157,灾厄渡鸦acg,        有人打过疫苗了吗？,2021/1/7 14:29,灾厄渡鸦acg
1158,,        疫情问题,2021/1/7 15:42,
1159,KILLA,        提问 我在石家庄能不能回陕西,2021/1/5 18:45,KILLA
1160,晓虾说保险,        给自己一份保障，家人多一份安心。,2021/1/7 14:39,晓虾说保险
1161,梦入乌托邦,        在国内接种新冠疫苗之后过年回家还需要隔离吗,2021/1/7 10:46,梦入乌托邦
1162,lcl5605200,        新冠灭杀 新冠病毒灭杀实验 助力企业战胜新冠,2021/1/7 10:53,lcl5605200
1163,我人都傻了,        看看我,2021/1/5 17:27,我人都傻了
1164,4717hong,        打算农历12月15左右和妻子去丽江玩，不知道那个时候会不会缓解,2021/1/4 17:44,4717hong
1165,情义无悔365,        新冠肺炎,2021/1/4 11:38,情义无悔365
1166,moky铃铛,        石家庄封村了，我给能回家吗？,2021/1/6 10:11,moky铃铛
1167,Tcountrygod,        严冬到了！分享几个预防新冠肺炎和感冒的小技巧，家人朋友要重视,2021/1/6 14:27,Tcountrygod
1168,GREE-高,        格力猎手,2021/1/6 15:29,GREE-高
1169,汪十安是我,        上新品 | 诺唯赞迅速响应“携带”新冠N501Y突变体假病毒强势来袭,2021/1/6 15:19,汪十安是我
1170,本吧管理,        新冠病毒疫苗接种 一组图带你全看懂,2021/1/6 16:53,本吧管理
1171,醚幻女瞳,        “新冠肺炎”是否改名“白肺疫”？,2021/1/3 12:49,醚幻女瞳
1172,捕风的新奇鼠,        现在新冠都能成为骂人的用词了么,2021/1/6 13:23,捕风的新奇鼠
1173,寻逝123,        坐标荷兰，登机前检测阳性，有有经验的吧友么.,2020/12/31 4:39,寻逝123
1174,疏影刂流光,        什么情况下才会做11次核酸检测？,2021/1/5 17:55,疏影刂流光
1175,blackcat9712,        重磅！国产新冠疫苗来了，免费滴！,2021/1/2 21:20,blackcat9712
1176,醉丶挑灯看剑,        这几天身体疲惫,2020/12/23 16:58,醉丶挑灯看剑
1177,feiyulg,        3M。4565。 4510系列。安徽厂家直销，少量现货。,2020/12/31 15:57,feiyulg
1178,王炸,        啥？疫情结束了？,2021/1/3 20:19,王炸
1179,贴吧用户_7EyESQW,        预防或保健或治疗新冠的最佳武器,2020/11/28 16:00,贴吧用户_7EyESQW
1180,月読KOTOHA,        新冠肺炎病毒其实还有个别称，叫【社交病】,2021/1/4 21:48,月読KOTOHA
1181,阴阴阴必阴,        买了一箱车厘子说是国外的。店家说海运过来的。会不会表面有新冠,2020/12/27 12:42,阴阴阴必阴
1182,lc11115天枰,        现在从北京回武汉需要隔离吗？#北京新冠肺炎,2020/12/29 9:22,lc11115天枰
1183,鼬掱牵着佐掱,        新冠肺炎康复后怎么检测才能确保完全康复免疫了？,2021/1/3 0:45,鼬掱牵着佐掱
1184,一米阳光,        下面的数字连个间隔都没有了，怎么读！,2020/12/21 20:28,一米阳光
1185,逆水谣,        我有个检测方面的小建议。各地一线城市可以在地铁、公交、市场、,2021/1/3 9:11,逆水谣
1186,海底小纵队海豚,        碧水精仪生物气溶胶采样器——助理疫情防治,2021/1/2 22:57,海底小纵队海豚
1187,不知道叫啥,        把社区通告防治新冠疫情的文件撕下来贴到别人家大门上犯罪了么，,2021/1/1 2:19,不知道叫啥
1188,本吧管理,        【醒目】昨日新增本土七例,2020/12/25 21:58,本吧管理
1189,dengbing698,        通过各地确诊人数和武汉(或湖北)迁徙人员比率情况排名比较看各,2020/3/1 10:12,dengbing698
1190,calmn,        有人能告诉我，额体温计该怎么使用？,2021/1/1 11:31,calmn
1191,跳舞的向日葵米,        这个预测神了,2020/12/26 21:00,跳舞的向日葵米
1192,稀巴烂的水母,        请问大家现在从安徽合肥坐高铁去浙江湖州需要隔离吗？,2020/11/23 12:35,稀巴烂的水母
1193,极光格雷森,        之前说中国疫苗贵的脸疼吗？,2020/12/11 18:50,极光格雷森
1194,sheepdi,        新冠肺炎确诊津贴2万元，新冠肺炎身故保额20万元，仅需28.8元,2020/12/31 16:01,sheepdi
1195,傑尐少,        - 70℃新冠疫苗储存冷库,2020/12/31 15:29,傑尐少
1196,甜酱肉超多,        问一下各位大佬，现在跨省会被隔离嘛？,2020/12/26 13:08,甜酱肉超多
1197,kjxj1,        求助，请问下有人知道美国大概一天检测多少人次吗,2020/12/31 15:06,kjxj1
1198,贴吧用户_0CMVGaX,        igm和igg双抗正常范围值是多少？,2020/12/30 14:02,贴吧用户_0CMVGaX
1199,frse孤鸿影,        求助，请大家帮忙参考一下这些症状是不是新冠,2020/12/25 12:14,frse孤鸿影
1200,蒙蒙蒙蒙萌,        有没有被确诊过的患者？治愈后目前恢复情况如何？,2020/7/30 18:54,蒙蒙蒙蒙萌
1201,菊不惊,        头昏咳嗽喉咙疼，发热是新冠吗，已经两天了,2020/12/28 7:31,菊不惊
1202,TK挠痒脚V,        央视新闻微倡议,2020/12/29 13:16,TK挠痒脚V
1203,自性作佛,        真服了，回国隔离14天，检测四次都是阴，第五次阳性,2020/11/2 9:33,自性作佛
1204,老李,        朋友6月17号去做核酸检测，当天到现在失联了，电话打得通，就,2020/6/22 2:23,老李
1205,贴吧用户_7EyESQW,        直接杀得死新冠的药，可能已经找到,2020/12/27 17:41,贴吧用户_7EyESQW
1206,野子看客,        我觉得防护服的生产厂家应该给防护服加上可以插姓名牌的地方,2020/12/27 16:38,野子看客
1207,理想国,        新冠疫苗两针只打了1针，效果能持续多久，多久生效？,2020/12/22 21:03,理想国
1208,Jenny东方试剂,        新冠检测试剂,2020/12/28 11:17,Jenny东方试剂
1209,赵老三,        想问一下得了新冠的人群有没有可能不发烧？,2020/10/11 13:02,赵老三
1210,ohmyga,        我今天咳嗽了，肺有点疼。是不是新冠啊,2020/12/22 17:28,ohmyga
1211,躲猫猫,        根据目前情况，那后半年疫情复发可能性大吗,2020/6/18 16:17,躲猫猫
1212,彼端世界,        想问一下现在发烧去医院如果检测出来是阴性还会被隔离几天吗,2020/12/27 20:42,彼端世界
1213,钢铁巨兽KV2,        新冠疫苗,2020/12/27 10:26,钢铁巨兽KV2
1214,化而为雀,        今天出门吃饭，吃完了我要先走，结果忘记了上公交要戴口罩,2020/12/25 21:21,化而为雀
1215,北nsdfu,        新冠病毒为什么只在英国变异，而其他国家没变异？,2020/12/25 22:44,北nsdfu
1216,南无地藏菩萨3,        英国最新变异病毒致死率90%,2020/12/26 9:56,南无地藏菩萨3
1217,雪无痕315,        这根直线是假的吧。,2020/12/12 13:12,雪无痕315
1218,beowulfenjoy,        哪里可以打疫苗？,2020/12/13 7:59,beowulfenjoy
1219,嗡嗡仔仔,        ***裂开，印度治愈率这么高吗？难不成有什么高科技？,2020/12/22 10:30,嗡嗡仔仔
1220,hAnXia,        分享: 原贴已被屏蔽或删除。,2020/12/25 21:08,hAnXia
1221,非凡哥,        请问这家店的口罩是真的是假的？,2020/12/24 22:18,非凡哥
1222,葬花的猛男,        请问现在去北京，健康码会变红吗,2020/12/24 11:36,葬花的猛男
1223,贴吧用户_0Da8t9G,        最近英国新冠病毒变异的新闻到处都是，咱们有没有什么措施？,2020/12/22 12:25,贴吧用户_0Da8t9G
1224,Yulin与你同在,        因为这个疫情，我现在出门后总觉得哪里都脏，出去超市买东西，注,2020/4/8 16:49,Yulin与你同在
1225,MrStevenLee,        百度今天的肺炎疫情实时动态停止更新数据了是怎么回事？,2020/11/29 16:59,MrStevenLee
1226,玉心鉴,        请问下发热就需要去做检测嘛？还有去哪检测。,2020/12/23 15:51,玉心鉴
1227,揽月赠予挽挽,        新冠病毒在英变异,2020/12/23 10:26,揽月赠予挽挽
1228,免洗手消毒液,        免洗手消毒液、环境消毒液（剂）、禽畜消毒液（剂）,2020/12/22 23:08,免洗手消毒液
1229,xixix206,        得道者助，失道者失,2020/12/22 17:31,xixix206
1230,凛然Z,        怎么预防新冠病毒？,2020/12/22 9:54,凛然Z
1231,极光格雷森,        谁知道这个花不花钱？,2020/12/21 15:23,极光格雷森
1232,A红尘,        我发表了一篇视频贴，大伙来看看吧~,2020/12/21 15:07,A红尘
1233,奥奥214,        上海到成都需要隔离吗,2020/12/20 22:34,奥奥214
1234,极光格雷森,        再问个问题？,2020/12/16 15:03,极光格雷森
1235,野子看客,        这是啥医院啊，管理如此松懈！,2020/12/20 12:50,野子看客
1236,贴吧用户_0aZQQ13,        如果打了新冠疫苗后，是不是血液会变成阳性。会具有传染性吗，和,2020/12/19 11:29,贴吧用户_0aZQQ13
1237,贴吧用户_0aZQQ13,        如果打了新guan yi miao后，可以和人亲密接触吗，包,2020/12/19 15:33,贴吧用户_0aZQQ13
1238,别看巨人,        明天出核酸检测结果，不行我好慌,2020/12/19 12:14,别看巨人
1239,极光格雷森,        数据错误了吧！！！,2020/12/20 8:39,极光格雷森
1240,mengbin186,        新冠疫情消亡的三大必要条件,2020/12/15 21:33,mengbin186
1241,主题烟-,        新冠初期以及取得重大成效的新闻有哪些？,2020/12/18 9:49,主题烟-
1242,极光格雷森,        美国不是开始打疫苗了吗？,2020/12/16 13:52,极光格雷森
1243,极光格雷森,        美国新冠累计死亡超过三十万了,2020/12/15 8:12,极光格雷森
1244,六年六班小可爱,        预防新冠肺炎的药物：单克隆抗体可预防新冠肺炎轻症转重症,2020/12/17 14:28,六年六班小可爱
1245,双正海外运营,        吉林双正，出口白名单企业。编号182。IGG/IGM抗体检测,2020/12/17 14:56,双正海外运营
1246,极光格雷森,        问个问题？,2020/12/16 8:28,极光格雷森
1247,kkyyu丶,        这腾讯真的假的又1000多了,2020/12/14 9:44,kkyyu丶
1248,回眸wy擦肩,        啥时候能对个人接种新冠肺炎疫苗？,2020/12/4 22:19,回眸wy擦肩
1249,登吉尔瑞斯,        有没有人安康码是黄色的？因为我是前两天从外地回来的，然后昨天,2020/3/7 0:03,登吉尔瑞斯
1250,W贰拾不惑,        新冠疫苗到底上市了没有？,2020/12/11 16:36,W贰拾不惑
1251,虐死给我,        有需要口罩的加我微信chyc624,2020/12/16 11:01,虐死给我
1252,钓鱼到岛上钓,        莫名其妙的被强制隔离了！真他么扯淡,2020/12/14 14:46,钓鱼到岛上钓
1253,zhuwenbo2018,        为什么河南和浙江感染新冠肺炎的病人数量差不多，但是河南有十余,2020/2/14 22:19,zhuwenbo2018
1254,宇宙的形成,        美国确诊人数到十万了，会不会突破百万呢,2020/3/28 10:35,宇宙的形成
1255,悠哀666,        从低风险地区去另一个低风险地区,2020/12/14 7:15,悠哀666
1256,悠哀666,        从南通到邯郸需要隔离吗,2020/12/14 0:18,悠哀666
1257,悠哀666,        分享: 从南通到邯郸需要隔离吗,2020/12/14 6:39,悠哀666
1258,z度,        我发表了一篇视频贴，大伙来看看吧~,2020/12/11 22:28,z度
1259,抓住瑶瑶灌粪,        疫苗接种全程需要几天时间？一共几针啊,2020/12/10 13:17,抓住瑶瑶灌粪
1260,爱落柒柒,        新冠肺炎最新消息：没有特效药，这四种“药”临床治疗有效,2020/9/7 17:39,爱落柒柒
1261,战神卡罗格,        各地都发现食物包装检测为阳性 我有个疑问,2020/12/6 22:57,战神卡罗格
1262,昊仔0930,        问个关于疫情风险级别的问题,2020/12/11 18:41,昊仔0930
1263,必赢必,        能收快递吗,2020/12/2 0:05,必赢必
1264,兔子,        刚刚觉得脸有点热，量了下体温37.4（我妈妈说是因为我下午睡,2020/11/25 19:03,兔子
1265,南无地藏菩萨3,        我发表了一篇图片贴，大伙来看看吧~,2020/12/11 15:23,南无地藏菩萨3
1266,橘孑洲,        请问新冠进入人体后多久开始具备传染性？,2020/12/11 20:45,橘孑洲
1267,cvilin巨蟹,        隔离中转为确诊，会不会提高风险等级,2020/12/6 18:04,cvilin巨蟹
1268,风景1231230,        航天长峰812A呼吸机尾货400台甩卖，公司直营，签包出口协,2020/12/11 21:36,风景1231230
1269,南无地藏菩萨3,        我发表了一篇图片贴，大伙来看看吧~,2020/12/11 15:34,南无地藏菩萨3
1270,哈哈哈噶就,        安徽去浙江需要做核算检查么,2020/12/10 19:06,哈哈哈噶就
1271,天恩优品,        卫生协会监制的消毒水上线啦,2020/12/10 17:47,天恩优品
1272,南无地藏菩萨3,        世卫组织估算确诊病例超过7.6亿人口,2020/10/6 20:08,南无地藏菩萨3
1273,ETG,        广东惠州回安徽,2020/12/10 19:41,ETG
1274,远途传媒3,        远途传媒与《中国好声音》《跑男》关系？？？？,2020/12/11 13:44,远途传媒3
1275,文玩老炮儿,        懂了吧？！,2020/12/1 2:34,文玩老炮儿
1276,k9999noe,        想问问有多少右右们  胃不舒服  胀气  烧心 上吐下泻,2020/12/9 4:09,k9999noe
1277,沣硕塑料制品,        抗击疫情消毒包装继续生产18230079626,2020/12/10 13:30,沣硕塑料制品
1278,远途传媒3,        跑男幕后的传媒公司？,2020/12/10 10:57,远途传媒3
1279,贵都飞飞,        吧友们所在的公司去外地还隔离嘛,2020/12/10 5:14,贵都飞飞
1280,极光格雷森,        本月美国七日新增确诊150万以上，新增死亡一万七以上,2020/12/9 10:53,极光格雷森
1281,野子看客,        美国疫情如此严重，前总统特朗普为什么不致歉，而是想继续当官？,2020/12/8 11:36,野子看客
1282,极光格雷森,        欧美国家怎么想的？世界新冠各项前五的国家合计贡献率：新增确诊,2020/11/23 10:57,极光格雷森
1283,极光格雷森,        放话预测7到10天完成对中风险地区全员检测,2020/12/9 22:17,极光格雷森
1284,极光格雷森,        与前一日6时30分数据相比，美国新增确诊病例213778例，,2020/11/21 8:49,极光格雷森
1285,铁拳皮皮鲁,        现在购买印度的仿制药会有风险吗，听说印度疫情严重啊，仿制药会,2020/8/30 9:07,铁拳皮皮鲁
1286,练练字,        百度海外疫情怎么不更新了。,2020/11/30 11:30,练练字
1287,喵咪的可可豆,        新冠为什么不用黄芪多糖预防一下,2020/12/6 3:35,喵咪的可可豆
1288,YEXN1329710397,        求答,2020/12/2 8:01,YEXN1329710397
1289,墨雨石林,        防疫车载厕所  现车出售15837126903,2020/12/2 8:58,墨雨石林
1290,邪恶的无罪者,        疫苗出来没？什么时候出啊,2020/11/23 21:01,邪恶的无罪者
1291,喜马拉雅289,        新冠肺炎致病机理及防治,2020/11/28 7:35,喜马拉雅289
1292,小小瓜子铺,        寻找疫情前期居家隔离的新冠轻症患者，酬金立结,2020/11/30 13:12,小小瓜子铺
1293,浅陌微然,        不是老早就有疫苗了吗，怎么还没全国普及,2020/11/27 12:43,浅陌微然
1294,紫天帝宇,        我发表了一篇图片贴，大伙来看看吧~,2020/11/27 10:43,紫天帝宇
1295,真可爱,        山东朱氏药业一次性医用外科口罩、KN95口罩、隔离衣、防护服,2020/11/26 10:03,真可爱
1296,贵都飞飞,        都什么时候了公司还管控巨严,2020/11/26 9:29,贵都飞飞
1297,贴吧用户_7EyESQW,        昨天世卫组织新闻：刚发现蝙蝠身上有新冠病毒,2020/11/26 5:26,贴吧用户_7EyESQW
1298,lancergts,        今天下午突然收到一封邮件，蒙蔽中……,2020/11/25 22:18,lancergts
1299,珍惜没你的明天,        现在出省需要隔壁吗,2020/11/25 17:10,珍惜没你的明天
1300,等待卑微了容颜,        上海去江苏苏州和山东枣庄，要不要隔离呢？不是中风险地区，是上,2020/11/24 23:45,等待卑微了容颜
1301,赵春草,        现在从山东东营去河北唐山还需要隔离吗？唐山疫情情况如何？,2020/11/24 10:00,赵春草
1302,个人感觉,        有个箭头的轨迹查询码哪位大哥有吗,2020/11/23 22:57,个人感觉
1303,微笑丶小陈,        面对新冠肺炎我们该做些什么,2020/3/28 20:32,微笑丶小陈
1304,奇门照耀,        最近确诊的这些都是怎么传染的啊，输入还是本地传染的？,2020/11/22 14:00,奇门照耀
1305,小星星brearth,        后疫情时代疫情反弹？专家：不必过于恐慌,2020/11/23 10:59,小星星brearth
1306,啊莲,        为新冠尽一份力,2020/11/22 14:48,啊莲
1307,焦迈奇的粉,        反复低烧三天了 上午正常体温下午37.3，没有任何不适。想去,2020/2/26 7:29,焦迈奇的粉
1308,博誌,        疫情下避免直接交谈，可用BostApp与附近的人交流并保持,2020/11/22 9:57,博誌
1309,自性作佛,        三次感染的医生，年轻医生就是身体好啊,2020/11/8 6:23,自性作佛
1310,WT900z,        新冠肺炎期间大家要提供自己免疫力啊，加油加油！,2020/11/21 22:56,WT900z
1311,137151600wgf,        一个以前打的疫苗，现在检测双阴性，没有产生抗体，是什么情况？,2020/11/17 16:51,137151600wgf
1312,nkkfnba,        大病求助,2020/11/21 15:14,nkkfnba
1313,艾滋病死亡,        艾滋病,2020/11/21 12:19,艾滋病死亡
1314,澳门-小杨,        到目前为止，果敢老街已经成为了最安全的地区了，从未发现过患者,2020/11/21 12:12,澳门-小杨
1315,极光格雷森,        美国一千二百万了，还有，按北京时间上午十点半为时间基准的约翰,2020/11/20 11:42,极光格雷森
1316,小星星brearth,        人脸识别测温门禁系统在疫情防控中的应用,2020/11/20 18:03,小星星brearth
1317,打一工4,        欧洲巴西应该去年十月左右便有新冠病毒,2020/11/20 22:28,打一工4
1318,故影新刀,        为什么辉瑞的疫苗一有消息就全球狂欢，中国的疫苗不是也很有效吗,2020/11/11 0:08,故影新刀
1319,笨笨的企鹅life,        疫情防控 中国,2020/11/20 9:35,笨笨的企鹅life
1320,泰兴周杰伦,        新冠疫苗“双喜临门” 美国疫苗报有效率近95%，美国制药公司,2020/11/17 3:48,泰兴周杰伦
1321,极光格雷森,        大家说美国今年感恩节（下周四）以后，会不会日新增破20万？考,2020/11/18 16:32,极光格雷森
1322,利普达工业皮带,        美国的疫情为什么失控？,2020/10/15 19:43,利普达工业皮带
1323,女朋友叫大伟,        我爸两次检测，核酸都是阴性，igm阳性 igg阴性，ct都没,2020/5/3 2:46,女朋友叫大伟
1324,极光格雷森,        美国一千一百万了,2020/11/14 10:14,极光格雷森
1325,,        猜测国内外疫情情况,2020/11/16 22:28,
1326,极光格雷森,        美国疫情别琢磨了，年末差不多1500万感染，30万死亡基本可,2020/10/30 10:00,极光格雷森
1327,野子看客,        除了医院，其它地方有必要设置能扔废弃口罩等医疗**垃圾桶吗？,2020/11/18 18:05,野子看客
1328,,        你们说新冠是不是去年就已经存在了,2020/11/16 22:21,
1329,想要一米九九,        白肺病真的不是新冠吗？看介绍感觉差不多啊,2020/11/16 17:45,想要一米九九
1330,八卦公鸡,        简单直接点。隔离费是不是要自己掏钱？,2020/11/15 15:42,八卦公鸡
1331,大炮,        个人有必要购买防护服预备疫情严重时使用吗？,2020/11/14 7:54,大炮
1332,JDB专业大师,        《推背图》第五十七像，仔细看看，吴越指的福建那片地方，这个孩,2020/2/15 22:51,JDB专业大师
1333,饿,        今年冬天是否会卷土重来,2020/11/7 17:53,饿
1334,zzl123456668,        求死状照片或视频,2020/11/14 2:13,zzl123456668
1335,杂技演员,        网上为什么几乎没有看到新冠状病毒患者的现场图片或视频？,2020/6/18 13:34,杂技演员
1336,旺角洗衣街,        关于疫情防控等级方面，我有个问题不明白,2020/11/12 21:41,旺角洗衣街
1337,靳毛清男,        美国一千万感染了，会不会传过来啊。害怕,2020/11/12 15:09,靳毛清男
1338,科技迷66,        想玩高级版瘟疫公司,2020/11/11 11:21,科技迷66
1339,自性作佛,        【央视】病毒又变异了，现在可以人和动物互相传染了,2020/11/7 6:36,自性作佛
1340,Wxyhyn,        今天突然翻到初一那会非典写的一篇日记，些许感慨,2020/11/10 21:11,Wxyhyn
1341,3650gao,        疫情后民众心理和行为调查,2020/11/10 9:55,3650gao
1342,刘情柱子,        疫情补助还有没有，从年三十就开始上班，天天签字，到现在一分钱,2020/4/17 10:26,刘情柱子
1343,tabyxc123,        ,2020/11/9 12:09,tabyxc123
1344,安阳you,        长垣宇安控股防护服  一箱50件   每天60箱  价格冰点,2020/11/8 15:19,安阳you
1345,michaelwei2008,        看到说： 大陆5.6万人接种新冠疫苗后离境，无一感染,2020/11/7 16:40,michaelwei2008
1346,玄妙圆阳,        ,2020/10/15 15:00,玄妙圆阳
1347,mii219,        新冠肺炎怎么感觉就跟生化危机那部电影很相似了！,2020/10/24 15:50,mii219
1348,懂什么叫女王么,        新冠医护景点免费,2020/11/6 22:16,懂什么叫女王么
1349,156987456n,        院士发言证明新冠毒性减弱了,2020/10/30 17:04,156987456n
1350,情v不自已,        国外病毒肆虐，我国是唯一净土,2020/11/4 9:00,情v不自已
1351,杏安堂生物科技,        聊新冠肺炎时，你们有没觉得自己2020年的身体有点其他的问题吗？,2020/11/6 16:44,杏安堂生物科技
1352,玩命的来了,        9月19号 核酸检测 阳性，无症状，9月26号 核酸检测阳性,2020/9/28 5:41,玩命的来了
1353,AMzzzz,        拼多多 抢券 助力 拼单 微信砍单群 500+ 禁止一切广告,2020/11/5 11:24,AMzzzz
1354,,        亲戚得了新冠失去味觉，请问有同样情况恢复的吗,2020/10/27 5:55,
1355,菊刺郎的冬天,        求助，女友于10月25日晚 26日凌晨从新疆乌鲁木齐抵达晋江,2020/10/26 5:33,菊刺郎的冬天
1356,横扫女厕所,        古有曹操斩杨修，今有川宝辞福奇，真乃一代枭雄也,2020/11/3 17:34,横扫女厕所
1357,自性作佛,        群体免疫，一次感染治愈，抗体消失，然后二次感染，三次感染。。。,2020/11/2 8:15,自性作佛
1358,君很痞,        虎躯一震，菊花一紧，欧美病夫，强势崛起,2020/3/17 10:27,君很痞
1359,自性作佛,        我靠，这么健壮的体格都挂了，果然是专治不服，众生平等,2020/10/21 10:26,自性作佛
1360,自性作佛,        群体免疫不可能实现。病毒变异多，抗体消失快，荷兰二次感染死了,2020/11/2 8:04,自性作佛
1361,wuyongjin2012,        不得不说牛啊,2020/11/2 17:27,wuyongjin2012
1362,月光,        建议21年春节假期期间直接恢复到20年春节的防范等级,2020/11/1 18:17,月光
1363,Mc_alei,        提醒大家，买口罩一定要认准正规品牌，不要贪图便宜心里。这些人,2020/10/31 12:00,Mc_alei
1364,循循善诱,        买国外产的隐形眼镜会传染新冠吗,2020/10/30 20:48,循循善诱
1365,极光格雷森,        美国累计确诊九百万了,2020/10/28 9:48,极光格雷森
1366,XUEER158547,        以下这个人抵抗力相当强大,2020/7/3 7:35,XUEER158547
1367,请倒回去5秒,        新冠是不是国外用来处理人口老龄化问题的医疗方案,2020/10/23 13:29,请倒回去5秒
1368,极光格雷森,        美国人口前十的州一个都没跑了，全是累计感染过15万的重灾区，,2020/10/27 8:04,极光格雷森
1369,瞳紫凰,        为什么国内得新冠肺炎的病例全是无症状感染者？新冠病毒在国内是,2020/10/28 13:16,瞳紫凰
1370,企鹅1493322733,        新冠后遗症,2020/10/24 0:42,企鹅1493322733
1371,scorpion199340,        全球医药交易中心-新冠疫苗接种意向调查,2020/10/29 9:58,scorpion199340
1372,自性作佛,        中国的疫苗产量估计会超过20亿枝，连自己用和往外卖的,2020/10/28 18:32,自性作佛
1373,贴吧用户_aXG31VN,        2003年非典疫情时，板蓝根有用，2010年H1N1疫情时，,2020/10/16 17:03,贴吧用户_aXG31VN
1374,悸动,        国内会不会今年过年家都回不去了,2020/10/27 16:51,悸动
1375,就是现在HAHA,        新冠肺炎疫情危机下 凸显无人机货运的实用性,2020/10/27 13:41,就是现在HAHA
1376,一哇走天下啊,        分享: 新冠病毒可致大脑退化：精神老化10年，或智商下降8.5分 （,2020/10/27 21:11,一哇走天下啊
1377,守望的号角,        ,2020/10/27 0:10,守望的号角
1378,吾征一号,        听说新冠肺炎后，很多人不养宠物了,2020/3/5 15:42,吾征一号
1379,瞎起的名字,        有人知道喀什怎么了嘛？,2020/10/24 19:09,瞎起的名字
1380,198创业咖,        “全球经济大趋势“,2020/10/26 16:15,198创业咖
1381,贴吧用户_QZRW3Qa,        什么时候从国外回来不用隔离呀？,2020/10/17 23:44,贴吧用户_QZRW3Qa
1382,198创业咖,        全球大健康,2020/10/16 16:54,198创业咖
1383,贴吧用户_a234Db3,        它来了，战争马上结束了，激动的掉眼泪了，真心不容易，向全国的,2020/10/20 3:14,贴吧用户_a234Db3
1384,156987456n,        哪位老哥能解释下现在新冠死亡率比爆发初期大幅降低了，是毒性在,2020/10/24 10:40,156987456n
1385,guanhua5502,        有人知道道县的五香树，学名叫什么,2020/10/21 11:45,guanhua5502
1386,,        感慨万千,2020/10/21 22:48,
1387,纵横四海,        中东国家治疗水平都挺高的,2020/10/14 14:16,纵横四海
1388,,        新冠又严重了吗，感觉到查严了,2020/10/12 10:16,
1389,你的陈可爱,        ,2020/10/20 16:42,你的陈可爱
1390,一夜凋零丶,        本人从国外回国，在上海隔离14天，期间做了两次核酸检测，然后,2020/10/4 16:12,一夜凋零丶
1391,宇宙的未知,        我创建的吧欢迎大家:未知的尽头吧，是一个包括探讨宇宙终极问题,2020/6/29 9:55,宇宙的未知
1392,TK挠痒脚V,        新冠,2020/10/18 21:23,TK挠痒脚V
1393,治疗风湿骨病88,        小分子肽对新冠肺炎有好处吗？,2020/10/11 22:09,治疗风湿骨病88
1394,牛奶酱,        你们说，新冠肺炎可不可能是从海上传来的呢？每次传播都和海鲜市,2020/7/23 16:19,牛奶酱
1395,qqq6259897,        用不用囤些口罩以备再次爆发疫情？,2020/9/30 22:55,qqq6259897
1396,一个大人物,        我发表了一篇图片贴，大伙来看看吧~,2020/10/18 7:30,一个大人物
1397,完美影吧,        中国疫苗正式启用！治愈率100%！这个女人救了全世界！htt,2020/10/16 22:44,完美影吧
1398,8爱情不是曹操8,        我是村委干部，也是负责疫情防控三人小组长。今天有个老奶奶（外,2020/10/12 23:43,8爱情不是曹操8
1399,秀霸二氧化氯,        可灭新冠-共抗疫情-二氧化氯消毒剂厂家直销13953188157-中国加油,2020/10/17 11:57,秀霸二氧化氯
1400,艺之律者雏澜,        我母亲经常说病毒是假的，还诽谤李文亮，请问要逮捕她吗？,2020/10/15 19:58,艺之律者雏澜
1401,怪诞与局外人,        疫苗是预防吗还是,2020/10/5 14:24,怪诞与局外人
1402,冬池无水泳,        谈谈新冠肺炎期间癌症患者的那些事儿,2020/10/13 17:08,冬池无水泳
1403,free壮壮壮,        听说现在各地开放疫苗预约了？ 有兄弟关注这玩意吗 求提醒 求,2020/10/13 22:46,free壮壮壮
1404,zhaolixin450,        青岛的新冠肺炎从哪里传来的？,2020/10/14 12:50,zhaolixin450
1405,圖圖嚻嚻,        青岛突然出现本土确诊,2020/10/13 9:31,圖圖嚻嚻
1406,博雅礼品工艺品,        抗击新冠纪念章表彰奖牌,2020/6/13 22:58,博雅礼品工艺品
1407,jasonwz3,        新冠肺炎如何找到有效的治疗方法？,2020/10/13 14:31,jasonwz3
1408,zhaolixin450,        怎么发帖？,2020/10/14 13:03,zhaolixin450
1409,云霄崇尚,        我发表了一篇图片贴，大伙来看看吧~,2020/10/13 8:09,云霄崇尚
1410,Nine57,"        昨天，今天连续两天早.上起床的时候右胸痛,过了一会儿症状就消",2020/10/6 19:50,Nine57
1411,禅悟修真,        分享: 分享圆照桩养生桩,2020/10/12 14:12,禅悟修真
1412,禅悟修真,        分享: 圆照桩日记,2020/10/12 14:10,禅悟修真
1413,禅悟修真,        分享: 圆照桩气功辟谷日记,2020/10/12 14:10,禅悟修真
1414,幻夜男,        分享: 【文字】我有幸逃过了非典和埃博拉，但还是经历了新冠疫情，幸运,2020/10/11 23:37,幻夜男
1415,相思1不落泪,        现在查有没有感染，自费还是免费，最近不舒服,2020/4/30 11:12,相思1不落泪
